[2026-07-07T06:06:30.766Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/lottie_22.json → 200 (16ms, -218B)
[2026-07-07T06:06:30.766Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/lottie_22.json → 200 (7ms, 1822B)
[2026-07-07T06:06:30.767Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/lottie_13.json → 200 (6ms, 1820B)
[2026-07-07T06:06:30.767Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/lottie_1.json → 200 (6ms, 1820B)
[2026-07-07T06:06:30.767Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/tiles/node1/cf_6/l_0/c_0/tile_0.jpg?ts=60016638 → 200 (52ms, 9311B)
[2026-07-07T06:06:30.767Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/svg_bath24.svg → 200 (32ms, 14715B)
[2026-07-07T06:06:30.767Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/thumbnail_image_node1.jpg → 200 (51ms, 12822B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/thumbnail_image_node2.jpg → 200 (32ms, 12010B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/thumbnail_image_node6.jpg → 200 (50ms, 12982B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/thumbnail_image_node3.jpg → 200 (32ms, 15029B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/thumbnail_image_node7.jpg → 200 (50ms, 14968B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/thumbnail_image_node4.jpg → 200 (50ms, 12636B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/thumbnail_image_node5.jpg → 200 (50ms, 12805B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/thumbnail_image_node8.jpg → 200 (32ms, 10461B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/maptiles/FloorPlan01/8/128_128.png → 200 (51ms, 33481B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/maptiles/FloorPlan01/8/129_128.png → 200 (51ms, 7934B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/maptiles/FloorPlan01/8/128_129.png → 200 (50ms, 11678B)
[2026-07-07T06:06:30.768Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cps1/images/maptiles/FloorPlan01/8/129_129.png → 200 (50ms, 5396B)
[2026-07-07T06:06:31.020Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/pano.xml?ts=59486635 → 200 (54ms, 19351B)
[2026-07-07T06:06:31.075Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/lottie_3.json → 200 (12ms, 1820B)
[2026-07-07T06:06:31.075Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/lottie_34.json → 200 (12ms, 1820B)
[2026-07-07T06:06:31.075Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/lottie_13.json → 200 (12ms, -218B)
[2026-07-07T06:06:31.075Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/lottie_13.json → 200 (12ms, 1820B)
[2026-07-07T06:06:31.075Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/lottie_2.json → 200 (12ms, 1823B)
[2026-07-07T06:06:31.075Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/tiles/node9/cf_6/l_0/c_0/tile_0.jpg?ts=59486635 → 200 (52ms, 9937B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/svg_bath2.svg → 200 (33ms, 14715B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/thumbnail_image_node9.jpg → 200 (33ms, 13281B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/thumbnail_image_node10.jpg → 200 (33ms, 14317B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/thumbnail_image_node13.jpg → 200 (33ms, 14922B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/thumbnail_image_node15.jpg → 200 (33ms, 13558B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/thumbnail_image_node11.jpg → 200 (33ms, 12474B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/thumbnail_image_node12.jpg → 200 (33ms, 15371B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/thumbnail_image_node14.jpg → 200 (33ms, 13243B)
[2026-07-07T06:06:31.076Z] GET https://vmwgrp.synology.me/CDL_FujiXerox/export/3br-cp1/images/maptiles/FloorPlan01/8/128_128.png → 200 (33ms, 36445B)
[2026-07-07T06:06:31.501Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783404386481&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AEAAAAQC&ae=a&are=1&cid=156021363.1783404361&frm=0&pscdl=noapi&rcb=12&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=2&tag_exp=115616985~115938465~115938469~118395334~119027224~119381663~119576881~119576885~119576891~119576895~119793972&sid=1783404361&sct=1&seg=1&dl=https%3A%2F%2Fjoetay.com%2Fnew-launches%2Fnewport-residences&dt=Newport%20Residences%20%C2%B7%20Mixed-Use%20CCR%20Luxury%20%C2%B7%20Tanjong%20Pagar%20D02%20%7C%20Joe%20Tay%2C%20ERA&en=scroll&epn.percent_scrolled=90&_et=3&tfd=5615 → pending (?ms, ?B)
[2026-07-07T06:06:45.972Z] GET https://joetay.com/sell/ → 200 (13ms, 6692B)
[2026-07-07T06:06:46.053Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783404386481&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=156021363.1783404361&frm=0&pscdl=noapi&rcb=12&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=3&tag_exp=115616985~115938465~115938469~118395334~119027224~119381663~119576881~119576885~119576891~119576895~119793972&sid=1783404361&sct=1&seg=1&dl=https%3A%2F%2Fjoetay.com%2Fnew-launches%2Fnewport-residences&dt=Newport%20Residences%20%C2%B7%20Mixed-Use%20CCR%20Luxury%20%C2%B7%20Tanjong%20Pagar%20D02%20%7C%20Joe%20Tay%2C%20ERA&en=user_engagement&_et=19489&tfd=20105 → pending (?ms, ?B)
[2026-07-07T06:06:46.055Z] POST https://www.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783404386481&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=156021363.1783404361&frm=0&pscdl=noapi&rcb=12&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=3&tag_exp=115616985%7E115938465%7E115938469%7E118395334%7E119027224%7E119381663%7E119576881%7E119576885%7E119576891%7E119576895%7E119793972&sid=1783404361&sct=1&seg=1&dl=https%3A%2F%2Fjoetay.com%2Fnew-launches%2Fnewport-residences&dt=Newport+Residences+%C2%B7+Mixed-Use+CCR+Luxury+%C2%B7+Tanjong+Pagar+D02+%7C+Joe+Tay%2C+ERA&en=user_engagement&_et=19489&tfd=20105&gaf=1 → pending (?ms, ?B)
[2026-07-07T06:06:46.057Z] GET https://fonts.googleapis.com/css2?family=DM+Sans:wght@400;500;600;700&family=Fraunces:opsz,wght@9..144,500;9..144,600;9..144,700&display=swap → 200 (?ms, -743B)
[2026-07-07T06:06:46.058Z] GET https://joetay.com/sell/ads-landing.css → 200 (312ms, ?B)
[2026-07-07T06:06:46.058Z] GET https://www.googletagmanager.com/gtag/js?id=GT-KVFDZD5V → 200 (38ms, 184385B)
[2026-07-07T06:06:46.058Z] GET https://joetay.com/js/recaptcha-helper.js → 304 (53ms, 42B)
[2026-07-07T06:06:46.058Z] GET https://joetay.com/assets/conversion-tracking.js → 304 (60ms, 41B)
[2026-07-07T06:06:46.603Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (1ms, -815B)
[2026-07-07T06:06:46.604Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -812B)
[2026-07-07T06:06:46.604Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6760h2v9250883561za200zd9250883561&_p=1783404406571&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=156021363.1783404361&frm=0&pscdl=noapi&rcb=4&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=1&tag_exp=115938466~115938468~118826209~119027224~119576881~119576885~119576891~119576895&sid=1783404361&sct=1&seg=1&dl=https%3A%2F%2Fjoetay.com%2Fsell%2F&dt=Sell%20Your%20HDB%2C%20Condo%20or%20Landed%20%C2%B7%20Joe%20Tay%2C%20District%20Director%20at%20ERA&en=page_view&_ee=1&tfd=629 → 204 (28ms, ?B)
[2026-07-07T06:06:46.605Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (?ms, -3938B)
[2026-07-07T06:06:46.605Z] GET https://www.google.com/recaptcha/api.js?render=6LcIxO8sAAAAAKcaeJOtScQGH8zWW6ttbAt9hRxm → 200 (?ms, -680B)
[2026-07-07T06:06:46.639Z] GET https://connect.facebook.net/signals/config/3279494272146114?v=2.9.349&r=stable&domain=joetay.com&hme=f29d86973612db0f0627890a64bdc8c47b471189050b33f2680b7d76997afc9a&ex_m=107%2C208%2C158%2C22%2C73%2C74%2C149%2C69%2C68%2C11%2C167%2C93%2C16%2C141%2C130%2C39%2C76%2C81%2C137%2C163%2C169%2C8%2C4%2C5%2C7%2C6%2C3%2C94%2C104%2C170%2C175%2C222%2C30%2C75%2C234%2C233%2C232%2C23%2C33%2C55%2C106%2C61%2C10%2C64%2C100%2C101%2C102%2C108%2C133%2C31%2C29%2C135%2C136%2C132%2C131%2C159%2C77%2C162%2C160%2C161%2C50%2C60%2C126%2C15%2C166%2C45%2C279%2C280%2C278%2C26%2C27%2C28%2C48%2C150%2C78%2C115%2C18%2C20%2C44%2C40%2C42%2C41%2C86%2C95%2C99%2C113%2C148%2C151%2C46%2C114%2C24%2C21%2C122%2C70%2C36%2C153%2C152%2C154%2C145%2C143%2C25%2C35%2C59%2C112%2C165%2C71%2C17%2C156%2C117%2C84%2C67%2C19%2C88%2C89%2C119%2C87%2C139%2C138%2C142%2C164%2C34%2C293%2C309%2C215%2C204%2C62%2C205%2C203%2C312%2C303%2C52%2C216%2C110%2C134%2C83%2C124%2C54%2C47%2C49%2C116%2C123%2C129%2C128%2C58%2C65%2C63%2C155%2C79%2C80%2C118%2C37%2C32%2C53%2C56%2C103%2C168%2C1%2C127%2C14%2C125%2C12%2C2%2C57%2C96%2C66%2C121%2C92%2C91%2C171%2C172%2C97%2C98%2C9%2C105%2C51%2C146%2C90%2C82%2C72%2C120%2C109%2C43%2C147%2C0%2C85%2C140%2C144%2C157%2C38%2C111%2C13%2C173 → 200 (1ms, -3898B)
[2026-07-07T06:06:46.640Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/recaptcha__en.js → 200 (54ms, 383951B)
[2026-07-07T06:06:46.640Z] GET https://www.facebook.com/tr/?id=3279494272146114&ev=PageView&dl=https%3A%2F%2Fjoetay.com%2Fsell%2F&rl=&if=false&ts=1783404406638&iw=false&sw=1280&sh=800&v=2.9.349&r=stable&ec=0&o=156&it=1783404406636&coo=false&expv2[0]=pl1&expv2[1]=el3&expv2[2]=bc1&expv2[3]=ra0&expv2[4]=rp0&expv2[5]=im1&expv2[6]=hf1&rqm=GET → 200 (8ms, 19B)
[2026-07-07T06:06:46.704Z] GET https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LcIxO8sAAAAAKcaeJOtScQGH8zWW6ttbAt9hRxm&co=aHR0cHM6Ly9qb2V0YXkuY29tOjQ0Mw..&hl=en&v=TnA7HacJFoBWt9hnlunBlYfK&size=invisible&anchor-ms=20000&execute-ms=30000&cb=st92oyxr6dvj → 200 (27ms, 28241B)
[2026-07-07T06:06:46.732Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/styles__ltr.css → 200 (?ms, -848B)
[2026-07-07T06:06:46.732Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/recaptcha__en.js → 200 (27ms, -889B)
[2026-07-07T06:06:46.865Z] GET https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (?ms, -815B)
[2026-07-07T06:06:46.865Z] GET https://www.gstatic.com/recaptcha/api2/logo_48.png → 200 (?ms, -776B)
[2026-07-07T06:06:46.866Z] GET https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=TnA7HacJFoBWt9hnlunBlYfK → 200 (10ms, ?B)
[2026-07-07T06:06:46.877Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/recaptcha__en.js → 200 (99ms, -889B)
[2026-07-07T06:06:46.976Z] GET https://joetay.com/404-test-xyz → 404 (366ms, 1357B)
[2026-07-07T06:06:47.346Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6760h2v9250883561za200zd9250883561&_p=1783404406571&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AEAAAAQC&ae=a&are=1&cid=156021363.1783404361&frm=0&pscdl=noapi&rcb=4&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=2&tag_exp=115938466~115938468~118826209~119027224~119576881~119576885~119576891~119576895&sid=1783404361&sct=1&seg=1&dl=https%3A%2F%2Fjoetay.com%2Fsell%2F&dt=Sell%20Your%20HDB%2C%20Condo%20or%20Landed%20%C2%B7%20Joe%20Tay%2C%20District%20Director%20at%20ERA&en=scroll&epn.percent_scrolled=90&_et=4&tfd=1372 → pending (?ms, ?B)
[2026-07-07T06:06:47.346Z] POST https://www.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6760h2v9250883561za200zd9250883561&_p=1783404406571&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AEAAAAQC&ae=a&are=1&cid=156021363.1783404361&frm=0&pscdl=noapi&rcb=4&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=2&tag_exp=115938466%7E115938468%7E118826209%7E119027224%7E119576881%7E119576885%7E119576891%7E119576895&sid=1783404361&sct=1&seg=1&dl=https%3A%2F%2Fjoetay.com%2Fsell%2F&dt=Sell+Your+HDB%2C+Condo+or+Landed+%C2%B7+Joe+Tay%2C+District+Director+at+ERA&en=scroll&epn.percent_scrolled=90&_et=4&tfd=1372&gaf=1 → pending (?ms, ?B)
[2026-07-07T06:06:47.622Z] GET https://joetay.com/ → 200 (10ms, 36580B)
[2026-07-07T06:06:47.636Z] GET https://joetay.com/joetay-social-preview-1280.webp → 200 (28ms, 67170B)
[2026-07-07T06:06:47.636Z] GET https://assets.calendly.com/assets/external/widget.css → 200 (43ms, 906B)
[2026-07-07T06:06:47.645Z] GET https://www.googletagmanager.com/gtag/js?id=GT-KVFDZD5V → 200 (?ms, -586B)
[2026-07-07T06:06:47.645Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (?ms, -3938B)
[2026-07-07T06:06:47.646Z] GET https://fonts.googleapis.com/css2?family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700&family=Fraunces:opsz,wght@9..144,500;9..144,600;9..144,700;9..144,800&display=swap → 200 (19ms, 713B)
[2026-07-07T06:06:47.646Z] GET https://joetay.com/js/recaptcha-helper.js → 304 (43ms, 41B)
[2026-07-07T06:06:47.678Z] GET https://joetay.com/joetay-social-preview.jpg → 200 (1ms, 221693B)
[2026-07-07T06:06:47.706Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (1ms, -812B)
[2026-07-07T06:06:47.707Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (45ms, 62590B)
[2026-07-07T06:06:47.711Z] GET https://joetay.com/assets/conversion-tracking.js → 304 (42ms, 84B)
[2026-07-07T06:06:47.711Z] GET https://www.google.com/recaptcha/api.js?render=6LcIxO8sAAAAAKcaeJOtScQGH8zWW6ttbAt9hRxm → 200 (?ms, -680B)
[2026-07-07T06:06:47.832Z] GET https://connect.facebook.net/signals/config/3279494272146114?v=2.9.349&r=stable&domain=joetay.com&hme=f29d86973612db0f0627890a64bdc8c47b471189050b33f2680b7d76997afc9a&ex_m=107%2C208%2C158%2C22%2C73%2C74%2C149%2C69%2C68%2C11%2C167%2C93%2C16%2C141%2C130%2C39%2C76%2C81%2C137%2C163%2C169%2C8%2C4%2C5%2C7%2C6%2C3%2C94%2C104%2C170%2C175%2C222%2C30%2C75%2C234%2C233%2C232%2C23%2C33%2C55%2C106%2C61%2C10%2C64%2C100%2C101%2C102%2C108%2C133%2C31%2C29%2C135%2C136%2C132%2C131%2C159%2C77%2C162%2C160%2C161%2C50%2C60%2C126%2C15%2C166%2C45%2C279%2C280%2C278%2C26%2C27%2C28%2C48%2C150%2C78%2C115%2C18%2C20%2C44%2C40%2C42%2C41%2C86%2C95%2C99%2C113%2C148%2C151%2C46%2C114%2C24%2C21%2C122%2C70%2C36%2C153%2C152%2C154%2C145%2C143%2C25%2C35%2C59%2C112%2C165%2C71%2C17%2C156%2C117%2C84%2C67%2C19%2C88%2C89%2C119%2C87%2C139%2C138%2C142%2C164%2C34%2C293%2C309%2C215%2C204%2C62%2C205%2C203%2C312%2C303%2C52%2C216%2C110%2C134%2C83%2C124%2C54%2C47%2C49%2C116%2C123%2C129%2C128%2C58%2C65%2C63%2C155%2C79%2C80%2C118%2C37%2C32%2C53%2C56%2C103%2C168%2C1%2C127%2C14%2C125%2C12%2C2%2C57%2C96%2C66%2C121%2C92%2C91%2C171%2C172%2C97%2C98%2C9%2C105%2C51%2C146%2C90%2C82%2C72%2C120%2C109%2C43%2C147%2C0%2C85%2C140%2C144%2C157%2C38%2C111%2C13%2C173 → 200 (4ms, -3898B)
[2026-07-07T06:06:47.837Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/recaptcha__en.js → 200 (32ms, -889B)
[2026-07-07T06:06:47.837Z] GET https://www.facebook.com/tr/?id=3279494272146114&ev=PageView&dl=https%3A%2F%2Fjoetay.com%2F&rl=&if=false&ts=1783404407832&iw=false&sw=1280&sh=800&v=2.9.349&r=stable&ec=0&o=156&it=1783404407830&coo=false&expv2[0]=pl0&expv2[1]=el2&expv2[2]=bc1&expv2[3]=ra0&expv2[4]=rp0&expv2[5]=ct0&expv2[6]=hf0&rqm=GET → 200 (4ms, 16B)
[2026-07-07T06:06:47.879Z] GET https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LcIxO8sAAAAAKcaeJOtScQGH8zWW6ttbAt9hRxm&co=aHR0cHM6Ly9qb2V0YXkuY29tOjQ0Mw..&hl=en&v=TnA7HacJFoBWt9hnlunBlYfK&size=invisible&anchor-ms=20000&execute-ms=30000&cb=dz4x8ep6svfi → 200 (20ms, 28332B)
[2026-07-07T06:06:47.902Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/styles__ltr.css → 200 (?ms, -848B)
[2026-07-07T06:06:47.902Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/recaptcha__en.js → 200 (34ms, -889B)
[2026-07-07T06:06:48.013Z] GET https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=TnA7HacJFoBWt9hnlunBlYfK → 200 (13ms, -837B)
[2026-07-07T06:06:48.023Z] GET https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (?ms, -815B)
[2026-07-07T06:06:48.023Z] GET https://www.gstatic.com/recaptcha/api2/logo_48.png → 200 (?ms, -776B)
[2026-07-07T06:06:48.026Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/recaptcha__en.js → 200 (102ms, -889B)
[2026-07-07T06:06:52.691Z] POST https://analytics.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6760h2v9250883561za200zd9250883561&_p=1783404407640&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAACQC&are=1&cid=156021363.1783404361&frm=0&ibt=1&ngs=1&pscdl=noapi&rcb=2&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=1&tag_exp=115938466~115938469~118826210~119027224~119576881~119576885~119576891~119576895&sid=1783404361&sct=1&seg=1&dl=https%3A%2F%2Fjoetay.com%2F&dt=PropertySG%20%7C%20Singapore%20Property%20Agent%20%E2%80%94%20HDB%2C%20Condo%20%26%20Landed&en=page_view&_ee=1&tfd=5068 → 204 (33ms, ?B)
[2026-07-07T06:29:41.816Z] GET http://localhost:8901/index.html → 200 (2ms, 174306B)
[2026-07-07T06:29:41.886Z] GET http://localhost:8901/joetay-social-preview-1280.webp → 200 (2ms, 67062B)
[2026-07-07T06:29:41.887Z] GET https://assets.calendly.com/assets/external/widget.css → 200 (139ms, 1719B)
[2026-07-07T06:29:41.887Z] GET https://www.googletagmanager.com/gtag/js?id=GT-KVFDZD5V → 200 (160ms, 184263B)
[2026-07-07T06:29:41.887Z] GET https://fonts.googleapis.com/css2?family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700&family=Fraunces:opsz,wght@9..144,500;9..144,600;9..144,700;9..144,800&display=swap → 200 (1ms, -698B)
[2026-07-07T06:29:41.887Z] GET http://localhost:8901/js/recaptcha-helper.js → 200 (154ms, 6953B)
[2026-07-07T06:29:41.887Z] GET http://localhost:8901/assets/conversion-tracking.js → 200 (154ms, 4216B)
[2026-07-07T06:29:42.025Z] GET http://localhost:8901/valuation.html → 200 (16ms, 33413B)
[2026-07-07T06:29:42.067Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, -814B)
[2026-07-07T06:29:42.067Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (76ms, 67425B)
[2026-07-07T06:29:42.238Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405781887&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAAC&are=1&cid=1871628784.1783405782&frm=0&pscdl=noapi&rcb=0&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=1&tag_exp=115616985~115938465~115938468~119027224~119576881~119576885~119576891~119576895~119793974&sid=1783405782&sct=1&seg=0&dl=http%3A%2F%2Flocalhost%2Findex.html&dt=PropertySG%20%7C%20Singapore%20Property%20Agent%20%E2%80%94%20HDB%2C%20Condo%20%26%20Landed&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=419 → 204 (27ms, ?B)
[2026-07-07T06:29:42.255Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (35ms, 100996B)
